ID,target_var,segment,MARITAL_STATUS,GNDR_CD,TTL_ASSET_AMT,age_n,tenure,FIRMS_BUSINESS_SEGMENT,login,Part_Category
17702,0,1-Very Low,Married,U,11928.7,28.46575343,3.401384834,Advisor,14,Engaged
17703,0,1-Very Low,Single,M,5923.43,56.40547945,3.420562916,Advisor,70,Engaged
17704,0,2-Low,Married,M,18414.9,29.60547945,3.401384834,Select,8,DIFM
17705,0,2-Low,Married,F,16864.66,42.90410959,5.995905382,Advisor,28,Engaged
17706,0,2-Low,Married,F,6733.77,44.59178082,3.420562916,Emerging,40,DIFM
17707,0,2-Low,Single,M,27416.14,28.80273973,3.382206752,Strategic,20,DIFM
17708,0,2-Low,Married,F,16516.84,36.56164384,3.382206752,Select,70,DIFM
17709,0,2-Low,Married,M,40340.36,25.45753425,3.089056067,Strategic,32,DIFM
17710,0,3-Mid,Married,M,43801.25,32.89315069,3.382206752,Select,12,DIFM
17711,0,2-Low,Married,M,28164.2,33.02191781,3.401384834,Mid,16,DIFM
17712,0,2-Low,Single,U,2978.01,31.3260274,3.784153006,Advisor,4,DIFM
17715,1,3-Mid,Married,M,52084.01,52,3.93715847,Advisor,292,Engaged
17716,0,3-Mid,Single,F,80101.96,59.74246575,3.365768396,Select,16,DIFM
17718,0,3-Mid,Married,F,3979.6,53.35616438,3.478097163,Large,16,Engaged
17719,0,2-Low,Married,F,14225.29,39.44109589,3.401384834,Strategic,66,Engaged
17720,0,2-Low,Married,U,5775.33,26.19178082,4.273224044,Mid,18,DIFM
17721,0,2-Low,Single,F,2094.99,30.6739726,5.1767273,Emerging,4,DIFM
17722,0,2-Low,Single,F,12967.32,28.69041096,3.382206752,Strategic,16,Engaged
17723,0,1-Very Low,Married,M,11502.17,30.49589041,3.395905382,Strategic,46,Engaged
17726,0,1-Very Low,Single,F,1385.37,26.10136986,4.508234149,Strategic,26,DIFM
17727,0,2-Low,Married,F,780.15,34.4520548,4.782206752,Select,8,DIFM
17728,0,2-Low,Single,M,36783.25,33.1260274,10.74659031,Advisor,4,DIFM
17729,0,3-Mid,Single,F,32219.76,50.22465753,11.14385059,Advisor,8,DIFM
17730,0,2-Low,Married,M,5491.92,38.74794521,8.191256831,Advisor,32,DIFM
17731,1,4-High,Married,M,147277.53,61.13150685,13.74933004,Advisor,16,DIFM
17733,0,3-Mid,Married,M,39298.74,57.00821918,5.239740999,Select,2,Unengaged
17734,0,3-Mid,Married,F,50306.15,57.42191781,20.16939891,Select,2,DIFM
17735,1,4-High,Married,M,214124.44,58.02191781,8,Emerging,40,Engaged
17738,0,2-Low,Married,M,12207.32,37.68219178,3.36302867,Strategic,2,DIFM
17739,0,1-Very Low,Unknown,M,3282.02,48.88219178,3.494535519,Advisor,26,DIFM
17740,0,2-Low,Unknown,M,22106.49,34.21917808,5.332891684,Emerging,276,Engaged
17741,0,1-Very Low,Unknown,U,6170.19,37.06027397,9.067138259,Emerging,18,DIFM
17742,0,3-Mid,Single,F,21567.61,50.40821918,3.568306011,Mid,12,Engaged
17743,0,2-Low,Married,U,3692.02,36.1890411,4.158469945,Advisor,14,DIFM
17744,0,2-Low,Single,M,17910.14,30.55890411,3.803278689,Emerging,114,DIFM
17745,1,3-Mid,Married,F,23688.22,53.78082192,3.371247848,Advisor,34,Engaged
17746,0,2-Low,Married,F,6267.11,32.20273973,3.382206752,Strategic,22,DIFM
17747,1,2-Low,Married,M,56602.23,30.60273973,3.36302867,Select,96,Engaged
17748,0,2-Low,Single,M,13270.38,44.20547945,3.36302867,Select,40,DIFM
17749,0,2-Low,Single,F,66323.53,45.27671233,3.382206752,Strategic,4,DIFM
17750,0,2-Low,Married,F,1318.97,33.0520548,3.36302867,Strategic,412,DIFM
17751,0,2-Low,Married,U,3846.69,45.94794521,3.382206752,Mid,20,DIFM
17752,0,2-Low,Married,U,13077.79,33.7369863,1.93563141,Large,0,DIFM
17753,0,3-Mid,Single,F,20603.32,57.43561644,3.384946478,Strategic,52,Engaged
17756,0,2-Low,Married,U,16472.36,40.35616438,5.853439629,Select,2,Engaged
17757,0,2-Low,Single,F,26087.39,40.5369863,3.360288944,Select,14,DIFM
17758,0,2-Low,Married,M,11494.16,24.76164384,3.415083464,Mid,20,Engaged
17759,0,1-Very Low,Married,M,6723.18,30.43561644,4.37704918,Mid,16,DIFM
17760,0,3-Mid,Unknown,M,57301.98,33.63835616,3.382206752,Mid,118,DIFM
17761,0,1-Very Low,Single,F,2452.66,50.34520548,3.554644809,Select,8,DIFM
17763,0,1-Very Low,Married,F,11468.37,34.76438356,3.360288944,Advisor,26,DIFM
17766,0,2-Low,Married,F,9662.91,25.60273973,1.464398533,Strategic,14,DIFM
17767,0,3-Mid,Married,M,17306.04,41.86027397,3.36302867,Strategic,48,Engaged
17768,0,2-Low,Married,M,15387.88,29.90136986,3.382206752,Strategic,20,Engaged
17769,0,2-Low,Married,F,4836.97,38.78356164,3.8715847,Select,10,Engaged
17770,0,2-Low,Married,M,23047.07,46.32328767,19.99726776,Advisor,12,Engaged
17771,0,3-Mid,Married,U,51378.68,27.65479452,3.36302867,Strategic,12,DIFM
17772,0,2-Low,Married,M,47968.74,42.2630137,3.36302867,Large,8,DIFM
17774,1,5-Very High,Married,M,505527.06,63.7260274,18.99864511,Advisor,62,Engaged
17775,0,2-Low,Married,M,5571.49,36.95616438,3.382206752,Large,20,DIFM
17776,0,2-Low,Married,M,23327.72,25.95068493,3.439740999,Mid,6,Engaged
17777,0,2-Low,Married,F,7793.81,41.23835616,3.36302867,Select,62,Engaged
17779,0,3-Mid,Married,U,21113.48,55.57260274,3.478097163,Emerging,10,Engaged
17780,1,2-Low,Married,F,15163.38,30.19452055,3.631147541,Emerging,8,Engaged
17781,0,2-Low,Married,F,30490.59,28.04931507,3.343850588,Mid,16,DIFM
17782,1,3-Mid,Single,M,95832.44,36.63561644,3.36302867,Emerging,128,Engaged
17783,0,2-Low,Single,F,17269.85,26.69315069,3.343850588,Mid,4,DIFM
17785,0,2-Low,Married,M,5165.15,36.69041096,3.360288944,Emerging,72,DIFM
17786,0,4-High,Married,U,169863.97,53.1369863,13.22330264,Emerging,2,Engaged
17787,0,2-Low,Married,U,17538.74,26.43561644,3.49726776,Strategic,6,DIFM
17788,0,2-Low,Married,M,41514.41,33.2,3.343850588,Strategic,4,DIFM
17789,1,3-Mid,Married,M,70165.61,32.22739726,3.343850588,Strategic,158,Engaged
17790,0,2-Low,Unknown,U,2347.54,38.25753425,5.719193053,Emerging,4,DIFM
17791,0,2-Low,Single,M,1879.31,28.20273973,0.467213115,Strategic,48,DIFM
17792,1,2-Low,Married,U,44258.25,25.89589041,3.36302867,Select,42,Engaged
17794,0,2-Low,Single,M,9660.95,29.3260274,3.343850588,Strategic,16,DIFM
17795,0,2-Low,Married,F,6876.42,42.48767123,12.33060109,Advisor,42,DIFM
17796,0,5-Very High,Married,M,333205.44,60.87123288,8.114754098,Select,16,Unengaged
17797,0,2-Low,Married,F,9692.03,42.00547945,3.36302867,Mid,4,DIFM
17799,0,3-Mid,Single,M,49026.24,55.09589041,19.28905607,Select,2,Engaged
17800,0,3-Mid,Single,F,31653.85,42.20273973,3.420562916,Strategic,22,DIFM
17801,0,2-Low,Married,M,16481.54,31.10684932,3.343850588,Select,10,DIFM
17802,0,2-Low,Married,M,23232.7,38.95068493,6.083576615,Select,2,DIFM
17805,0,1-Very Low,Married,U,3858.56,25.03287671,3.382206752,Large,4,DIFM
17806,0,2-Low,Married,M,47548.71,36.07123288,3.332891684,Large,14,Engaged
17807,0,1-Very Low,Married,F,8287.45,52.64383562,3.401384834,Large,8,DIFM
17809,0,2-Low,Single,F,17276.19,35.3369863,3.343850588,Emerging,4,Unengaged
17811,0,3-Mid,Single,U,19061.65,35.47945206,3.343850588,Advisor,4,DIFM
17812,0,1-Very Low,Single,M,9487.35,39.81643836,4.489071038,Advisor,102,DIFM
17814,1,3-Mid,Married,M,91679.4,44.57808219,3.324672505,Strategic,48,Engaged
17815,1,3-Mid,Single,F,50374.34,56.17808219,3.324672505,Advisor,6,DIFM
17816,1,3-Mid,Married,F,39146.37,53.09863014,3.332891684,Strategic,14,Engaged
17817,0,1-Very Low,Married,F,1023.77,33.71506849,3.316453327,Mid,6,DIFM
17818,0,2-Low,Married,F,6366.85,47.63287671,3.420562916,Large,20,DIFM
17819,1,2-Low,Single,F,69938.43,32.97808219,10.47261771,Advisor,22,Engaged
17820,0,3-Mid,Married,M,13553.28,49.43561644,3.332891684,Advisor,30,DIFM
17821,0,2-Low,Single,M,25314.02,29.20547945,3.33563141,Strategic,10,DIFM
17822,0,2-Low,Married,M,15071.62,30.92328767,3.324672505,Select,6,Engaged
17823,0,3-Mid,Single,M,12153.94,31.68767123,3.324672505,Select,262,Engaged
17824,0,3-Mid,Married,M,20787.56,51.82191781,3.324672505,Strategic,6,DIFM
17825,1,3-Mid,Married,U,49413.65,40.86575343,3.726775956,Select,30,Engaged
17826,1,3-Mid,Single,M,51161.17,41.74794521,5.831521821,Advisor,12,Engaged
17827,0,5-Very High,Married,M,490505.09,46.56712329,24.70549442,Advisor,100,Engaged
17828,0,3-Mid,Married,M,48778.86,58.73424658,3.324672505,Strategic,36,DIFM
17829,0,5-Very High,Married,F,105923.94,61.14520548,3.332891684,Strategic,38,DIFM
17830,0,3-Mid,Married,M,16291.25,54.48493151,3.324672505,Emerging,1104,Engaged
17831,0,4-High,Married,M,6223.01,69.53424658,17.48631634,Emerging,202,DIFM
17833,0,2-Low,Married,F,30949.11,39.27123288,3.324672505,Select,18,DIFM
17834,0,2-Low,Unknown,F,5970.36,28.69863014,3.439740999,Advisor,20,DIFM
17835,0,2-Low,Single,F,30337.95,45.06027397,0.12295082,Advisor,10,DIFM
17836,0,1-Very Low,Married,F,9779.22,65.43013699,3.420562916,Advisor,6,DIFM
17837,0,2-Low,Married,M,92005.29,45.4,17.3657684,Large,4,Engaged
17838,0,3-Mid,Married,M,107055.18,38.41917808,5.258919081,Large,114,Engaged
17839,0,4-High,Married,M,250620.03,44.70958904,17.08083689,Large,14,Engaged
17840,0,4-High,Married,M,234818.12,41.95068493,6.064398533,Mid,32,Engaged
17841,0,2-Low,Single,M,6448.35,24.71780822,3.816939891,Select,20,DIFM
17842,0,1-Very Low,Single,M,3209.66,28.85479452,3.341110862,Select,0,Unengaged
17844,0,2-Low,Married,M,12535.05,33.84109589,3.343850588,Strategic,8,DIFM
17845,0,2-Low,Single,F,2364,29.50410959,3.324672505,Select,20,DIFM
17846,1,3-Mid,Married,F,30088.22,41.29315069,3.332891684,Select,30,Engaged
17847,0,1-Very Low,Married,M,3755.92,43.13150685,1.557549218,Emerging,30,DIFM
17848,0,3-Mid,Unknown,M,23732.09,37.35890411,3.797814208,Emerging,42,DIFM
17849,0,1-Very Low,Single,M,12368.17,32.82465753,3.324672505,Strategic,188,DIFM
17850,1,4-High,Single,M,33924.89,39.72876712,3.305494423,Strategic,20,Engaged
17851,0,2-Low,Single,F,11220.14,31.14520548,3.324672505,Mid,12,DIFM
17852,1,2-Low,Married,M,48735.06,42.18630137,3.305494423,Advisor,176,Unengaged
17853,0,2-Low,Married,M,16721.35,30.87671233,3.305494423,Strategic,4,DIFM
17854,0,2-Low,Married,F,62704.51,42.3260274,9.264398533,Select,20,Engaged
17855,0,4-High,Single,F,125177.32,32.30136986,8,Select,46,Engaged
17856,1,3-Mid,Single,F,54384.22,57.14520548,26.81508346,Emerging,60,DIFM
17857,0,4-High,Married,M,128738.6,58.13150685,9.626042368,Emerging,30,DIFM
17859,0,2-Low,Married,M,11675.81,26.2,3.792349727,Advisor,10,DIFM
17860,1,5-Very High,Married,U,711755.24,48.17534247,22.82056292,Emerging,64,Engaged
17861,1,4-High,Married,M,116894.77,43.88493151,3.305494423,Strategic,166,Engaged
17862,0,2-Low,Single,F,9146.6,30.20273973,3.305494423,Advisor,12,DIFM
17863,0,1-Very Low,Married,U,3620.41,22.92054795,3.33563141,Strategic,8,Engaged
17864,1,3-Mid,Married,M,50097.57,59.73972603,10.97124785,Advisor,50,Engaged
17865,0,1-Very Low,Married,F,5707.47,50.75616438,3.305494423,Strategic,12,DIFM
17866,0,3-Mid,Single,F,12509.98,28.76164384,3.305494423,Emerging,78,DIFM
17868,0,2-Low,Single,F,5287.19,28.28767123,3.382206752,Advisor,2,DIFM
17869,0,2-Low,Married,M,28976.22,34.50958904,3.379467026,Strategic,54,Engaged
17870,0,3-Mid,Single,M,78757.85,63.22739726,4.875357437,Advisor,874,Engaged
17871,1,3-Mid,Married,F,99158.5,61.55616438,3.573770492,Advisor,12,DIFM
17872,0,2-Low,Married,F,6077.15,35.09041096,7.171247848,Advisor,58,DIFM
17873,0,2-Low,Single,F,6779.89,31.25479452,4.128415301,Advisor,8,DIFM
17874,0,2-Low,Married,F,51408.43,42.04109589,5.642480725,Advisor,20,Engaged
17875,0,3-Mid,Single,F,83692.3,66.75342466,18.86165881,Advisor,72,Engaged
17876,0,2-Low,Married,F,92999.63,43.8739726,11.79508197,Advisor,4,DIFM
17877,0,3-Mid,Married,M,83243.23,49.44931507,5.143850588,Advisor,104,DIFM
17878,0,1-Very Low,Married,F,8226.3,50.52876712,15.94808743,Advisor,18,DIFM
17879,0,2-Low,Single,M,21436.41,41.4109589,3.305494423,Select,66,DIFM
17880,0,2-Low,Married,M,58254.77,37.70958904,4.180327869,Large,12,DIFM
17881,0,2-Low,Single,U,10899.65,24.17808219,3.305494423,Emerging,4,DIFM
17882,0,2-Low,Single,F,16662.45,40.45753425,3.324672505,Select,2,DIFM
17883,0,3-Mid,Single,M,12220.29,51.52876712,3.650273224,Advisor,62,Engaged
17886,1,2-Low,Married,M,10708.92,25.21369863,3.305494423,Strategic,12,Engaged
17887,0,3-Mid,Married,U,21078.51,43.44383562,3.305494423,Strategic,30,DIFM
17888,0,1-Very Low,Unknown,F,5757.2,32.68493151,3.305494423,Emerging,50,DIFM
17889,1,4-High,Married,M,371037.32,39.47671233,9.81782319,Emerging,14,Engaged
17890,0,2-Low,Single,F,10620.77,46.86575343,3.294535519,Strategic,20,DIFM
17891,0,2-Low,Single,M,15925.83,39.0630137,3.324672505,Select,12,Engaged
17892,0,2-Low,Married,F,8341.43,36.44383562,3.300014971,Strategic,10,DIFM
17893,0,2-Low,Single,F,16085.32,29.50684932,3.343850588,Strategic,6,DIFM
17894,0,2-Low,Married,F,81077.53,29.0520548,7.042480725,Advisor,206,Engaged
17895,0,4-High,Married,M,359866.83,51.8,3.294535519,Strategic,138,Engaged
17896,1,2-Low,Single,F,15460.33,38.77260274,3.286316341,Strategic,2,DIFM
17897,0,2-Low,Married,U,64092.96,31,3.324672505,Strategic,68,Engaged
17898,0,2-Low,Married,M,6911.97,37.9890411,3.286316341,Strategic,196,Engaged
17899,0,2-Low,Married,U,20438.91,25.40821918,3.286316341,Mid,28,DIFM
17900,0,2-Low,Single,F,26985.99,27.5890411,4.319672131,Advisor,42,Engaged
17901,0,2-Low,Single,F,11662.6,28.33150685,3.286316341,Emerging,4,DIFM
17905,0,1-Very Low,Single,U,15.15,53.83561644,13.49453552,Advisor,2,Engaged
17907,0,2-Low,Single,M,12898.88,22.40821918,1.253439629,Large,8,DIFM
17908,0,2-Low,Married,U,22388.84,28.73150685,3.343850588,Large,22,Engaged
17909,0,2-Low,Married,M,44245.91,35.08767123,3.286316341,Strategic,246,Engaged
17910,0,1-Very Low,Married,M,471.97,38.41643836,16.54659031,Advisor,14,DIFM
17911,1,2-Low,Single,F,86871.96,39.43561644,9.705494423,Strategic,4,DIFM
17912,0,2-Low,Married,M,12798.8,37.95616438,3.286316341,Select,222,Engaged
17913,0,1-Very Low,Single,F,1191.12,69.1260274,52.07923497,Advisor,108,DIFM
17914,0,2-Low,Single,F,15602.5,40.59726027,3.286316341,Select,14,DIFM
17915,0,3-Mid,Single,M,13706.63,27.83835616,3.286316341,Strategic,80,Engaged
17916,1,1-Very Low,Married,M,9598.57,58.70410959,3.319193053,Large,30,Engaged
17917,0,3-Mid,Unknown,M,30246.97,57.78082192,3.280836889,Emerging,20,DIFM
17918,1,4-High,Single,M,172405.67,39.68767123,7.483576615,Advisor,60,Engaged
17920,0,2-Low,Married,M,20357.29,44.5369863,3.343850588,Emerging,10,Engaged
17921,0,2-Low,Single,M,10855.28,27.61643836,6.313713601,Emerging,8,DIFM
17922,0,2-Low,Married,M,21584.16,42.35890411,4.147540984,Mid,22,DIFM
17923,0,2-Low,Single,F,18453.28,24.42191781,3.313713601,Select,12,Unengaged
17924,0,3-Mid,Single,M,11264.4,51.29315069,3.324672505,Select,8,Unengaged
17925,0,2-Low,Married,M,15624,38.19178082,4.204918033,Advisor,2,DIFM
17926,0,2-Low,Married,F,51887.27,34.61369863,3.286316341,Advisor,30,Engaged
17927,0,1-Very Low,Unknown,U,7792.47,49.60547945,4.773987574,Emerging,18,DIFM
17928,1,3-Mid,Married,M,106018.68,50.22739726,3.286316341,Mid,712,Engaged
17929,0,4-High,Married,M,314216.49,44.10136986,3.286316341,Mid,162,Engaged
17931,0,4-High,Married,F,160870.29,33.19178082,3.286316341,Select,16,Unengaged
17932,1,3-Mid,Single,M,69678.41,42.83835616,3.302754697,Mid,28,Engaged
17933,0,1-Very Low,Married,M,5181.51,25.88767123,3.297275245,Select,46,Engaged
17934,0,2-Low,Married,F,5740.02,27.75068493,3.269877985,Strategic,20,DIFM
17935,0,2-Low,Married,M,10918.33,24.80273973,3.286316341,Strategic,24,DIFM
17936,0,4-High,Married,M,114248.66,52.62465753,31.66120219,Strategic,4,DIFM
17937,0,3-Mid,Married,M,40268.15,52.53424658,3.286316341,Select,10,DIFM
17938,0,1-Very Low,Married,U,2961.9,50.60547945,5.067138259,Select,18,DIFM
17939,0,1-Very Low,Married,U,9541.45,35.26849315,4.204918033,Select,26,DIFM
17940,0,3-Mid,Married,F,19531.18,44.19178082,3.286316341,Select,4,Engaged
17941,1,4-High,Married,M,174415.85,47.01369863,5.74933004,Advisor,288,Engaged
17950,0,2-Low,Single,F,5207.86,45.63835616,3.267138259,Emerging,2,DIFM
17952,0,2-Low,Married,U,21474.58,37.86575343,3.291795793,Strategic,4,DIFM
17953,0,3-Mid,Married,U,83066.53,36.36986301,3.267138259,Strategic,74,DIFM
17954,0,1-Very Low,Single,M,12094.54,24.63287671,3.283576615,Strategic,8,DIFM
17955,0,2-Low,Single,M,12263.7,27.25479452,3.784153006,Advisor,4,DIFM
17956,0,4-High,Married,U,231471.77,44.66575343,8.325136612,Mid,76,Engaged
17957,1,3-Mid,Married,M,113520.89,55.90958904,3.267138259,Strategic,78,Engaged
17958,0,2-Low,Married,M,8878.83,38.7369863,3.267138259,Strategic,242,Engaged
17959,0,2-Low,Married,U,3452.8,23.19726027,3.278097163,Strategic,26,Engaged
17960,0,1-Very Low,Married,U,1952.71,61.33150685,3.283576615,Strategic,0,Unengaged
17962,0,2-Low,Married,M,17106.07,36.84657534,3.283576615,Advisor,32,DIFM
17963,0,2-Low,Married,F,11818.39,35.4630137,3.267138259,Strategic,96,DIFM
17964,0,3-Mid,Single,F,39591.92,35.04657534,3.286316341,Select,14,Engaged
17965,0,2-Low,Married,F,31405.53,41.02465753,3.841530055,Emerging,14,DIFM
17966,0,1-Very Low,Single,F,7489.29,24.62191781,3.267138259,Select,38,Engaged
17967,0,3-Mid,Married,M,41528.69,37.20547945,3.267138259,Strategic,14,Engaged
17968,0,1-Very Low,Married,U,1734.54,26.8520548,3.3767273,Emerging,14,Engaged
17969,0,1-Very Low,Married,M,9246.66,23.29315069,3.247960177,Strategic,186,DIFM
17970,0,2-Low,Married,M,14981.49,48.63835616,5.401384834,Mid,6,DIFM
17971,1,4-High,Married,M,222747.84,41.39178082,8.727412232,Mid,84,Engaged
17972,1,2-Low,Single,F,95825.08,39.72054795,5.182206752,Mid,6,DIFM
17973,0,4-High,Single,F,250179.93,46.28493151,3.247960177,Select,4,Engaged
17974,0,2-Low,Single,M,52779.88,33.03013699,3.247960177,Large,44,DIFM
17975,0,2-Low,Married,F,18949.88,47.90136986,3.247960177,Select,60,DIFM
17976,0,2-Low,Single,F,18268.32,25.38082192,3.267138259,Large,0,Engaged
17977,0,3-Mid,Unknown,U,13139.08,59.46027397,8.207650273,Advisor,4,Unengaged
17978,0,2-Low,Single,F,8085.21,34.87123288,3.305494423,Large,48,DIFM
17984,0,3-Mid,Married,F,27420.19,68.49863014,3.247960177,Select,554,Engaged
17986,1,3-Mid,Married,F,91481.49,67.86575343,25.82330264,Emerging,74,Unengaged
17988,0,1-Very Low,Single,F,5920.94,46.8630137,3.247960177,Advisor,32,DIFM
17989,1,4-High,Unknown,M,124058.1,61.08493151,3.439740999,Emerging,18,Engaged
17990,0,1-Very Low,Single,M,9049.23,53.89863014,3.247960177,Strategic,138,Engaged
17992,0,2-Low,Single,F,13234.78,36.82739726,3.247960177,Select,18,DIFM
17993,0,2-Low,Single,F,3826.55,41.46849315,4.224043716,Large,20,Engaged
17994,0,2-Low,Single,M,9518.05,29.61917808,6.689056067,Select,6,DIFM
17995,0,2-Low,Married,M,47182.39,23.95068493,3.247960177,Strategic,24,DIFM
17996,0,2-Low,Single,M,5044.17,27.27945206,3.41782319,Advisor,6,DIFM
17997,0,2-Low,Married,M,12877.85,43.85479452,3.261658807,Select,16,DIFM
17998,0,3-Mid,Single,M,25427.06,33.82739726,3.247960177,Strategic,52,DIFM
17999,0,3-Mid,Married,U,8442.21,57.82191781,3.267138259,Mid,36,DIFM
18000,0,1-Very Low,Unknown,M,7126.26,26.79726027,5.7767273,Emerging,34,Engaged
18001,0,3-Mid,Single,M,100957.96,61.39726027,8.554809492,Emerging,14,DIFM
18002,0,2-Low,Single,F,3596.69,37.40273973,3.242480725,Mid,8,DIFM
18003,0,3-Mid,Married,M,16705.21,48.66027397,3.247960177,Large,12,DIFM
18004,1,4-High,Married,M,138763.08,51.00547945,14.32467251,Advisor,22,Engaged
18005,0,3-Mid,Married,M,17864.87,47.68219178,3.286316341,Strategic,60,DIFM
18006,0,2-Low,Married,F,11991.06,36.05479452,3.264398533,Select,16,DIFM
18007,0,3-Mid,Married,M,31907.07,51.8520548,3.247960177,Strategic,138,Engaged
18008,0,3-Mid,Married,F,12997.35,27.78630137,3.267138259,Select,266,DIFM
18009,0,2-Low,Married,M,28034.92,38.33972603,3.228782095,Advisor,20,Engaged
18010,0,3-Mid,Married,M,24497.76,54.93972603,3.228782095,Strategic,36,Engaged
18011,0,3-Mid,Married,M,22256.63,27.99726027,3.228782095,Advisor,68,DIFM
18012,0,2-Low,Married,U,23900.36,35.80273973,3.228782095,Strategic,6,DIFM
18014,0,2-Low,Married,M,18409.07,31.39452055,3.247960177,Mid,4,DIFM
18015,0,3-Mid,Married,F,76238.3,67.97260274,15.08083689,Advisor,186,Engaged
18016,1,3-Mid,Married,M,91025.67,52.90684932,3.245220451,Strategic,172,Engaged
18017,0,2-Low,Married,F,73099.4,41.27123288,3.247960177,Select,10,Engaged
18018,0,2-Low,Married,F,18388.2,47.86027397,3.247960177,Emerging,4,DIFM
18019,0,1-Very Low,Single,M,3451.75,59.29041096,3.228782095,Advisor,86,Engaged
18020,0,3-Mid,Single,M,54396.84,60.1369863,3.223302642,Advisor,34,Engaged
18021,0,4-High,Single,F,175106.66,49.00547945,3.247960177,Select,52,Engaged
18022,0,1-Very Low,Single,F,12329.29,50.31506849,3.171247848,Select,6,DIFM
18025,0,2-Low,Single,F,8179.04,27.11506849,3.36302867,Advisor,2,DIFM
18026,0,3-Mid,Married,U,24133.48,50.05479452,3.305494423,Advisor,72,Engaged
18027,0,2-Low,Unknown,F,6327.33,46.14520548,5.220562916,Emerging,2,DIFM
18028,0,2-Low,Married,U,6938.48,29.78630137,3.228782095,Mid,8,DIFM
18029,0,2-Low,Married,U,22161.25,40.58082192,8.76302867,Strategic,24,Engaged
18030,0,3-Mid,Single,U,40864.79,26.89041096,5.984946478,Emerging,68,Engaged
18031,0,3-Mid,Married,U,40549.56,59.05753425,10.48905607,Emerging,6,Engaged
18032,0,2-Low,Single,M,8687.37,24.03013699,3.228782095,Large,84,Engaged
18033,0,2-Low,Married,M,6384.26,47.81643836,3.294535519,Advisor,6,DIFM
18035,0,3-Mid,Married,M,5523.74,67.81917808,34.74659031,Strategic,0,Unengaged
18036,0,4-High,Married,M,166550.21,36.02191781,9.878097163,Advisor,60,Engaged
18037,0,1-Very Low,Married,M,11175.35,49.7369863,3.228782095,Select,16,DIFM
18038,0,2-Low,Married,F,43154.02,43.44931507,3.228782095,Select,22,DIFM
18039,0,3-Mid,Married,F,41018.17,55.11780822,3.209604012,Strategic,8,DIFM
18040,0,1-Very Low,Single,F,8382.86,34.10136986,3.239740999,Strategic,2,DIFM
18041,1,3-Mid,Married,M,17184.77,58.83561644,3.247960177,Mid,12,Engaged
18042,0,2-Low,Married,F,6803.13,39.41917808,3.206864286,Mid,2,DIFM
18045,0,2-Low,Married,F,1758.51,32.45479452,3.206864286,Mid,8,DIFM
18046,0,1-Very Low,Married,M,8183.97,58.2630137,3.352069766,Advisor,10,DIFM
18047,1,2-Low,Single,M,15823.72,28.29589041,3.228782095,Select,6,DIFM
18048,0,3-Mid,Married,F,28994.97,52.62191781,10.439741,Mid,6,DIFM
18049,0,3-Mid,Single,M,34136.64,53.05753425,10.43426155,Mid,14,DIFM
18051,0,2-Low,Married,F,7067.06,39.19452055,3.267138259,Advisor,4,Engaged
18052,0,3-Mid,Single,U,26828.42,69.19178082,14.08905607,Select,186,Unengaged
18053,0,3-Mid,Single,F,15120.67,37.09041096,3.228782095,Select,94,Engaged
18054,0,2-Low,Single,F,5017.48,28.4109589,3.206864286,Select,0,DIFM
18055,1,2-Low,Married,M,75506.35,45.73972603,3.206864286,Strategic,20,Unengaged
18056,0,2-Low,Married,M,31539.82,32.07123288,3.206864286,Select,2,DIFM
18057,0,2-Low,Married,U,602.64,42.76164384,3.382206752,Emerging,4,DIFM
18058,1,2-Low,Married,M,51545.86,39.15068493,3.209604012,Select,18,DIFM
18059,0,3-Mid,Single,F,17742.11,36.87945206,3.87431694,Emerging,18,DIFM
18060,0,2-Low,Married,M,9961.33,36.50410959,6.237001273,Emerging,20,Engaged
18061,0,3-Mid,Married,F,85964.46,63.30410959,5.16302867,Advisor,12,Engaged
18062,0,2-Low,Single,F,3879.65,25.04657534,3.209604012,Advisor,4,DIFM
18063,0,2-Low,Single,M,33480.35,24.97808219,5.16302867,Advisor,44,Engaged
18066,0,3-Mid,Single,F,25465.34,52.83287671,4.079234973,Advisor,18,Engaged
18069,0,1-Very Low,Married,M,7245.13,49.57534247,4.412568306,Emerging,16,Engaged
18070,0,2-Low,Married,F,11762.85,27.48219178,3.209604012,Select,10,DIFM
18074,1,2-Low,Unknown,U,38556.36,40.66027397,3.19042593,Emerging,16,Engaged
18075,0,1-Very Low,Married,F,12044.96,57.7890411,3.286316341,Emerging,6,Engaged
18076,0,3-Mid,Married,M,25952.91,31.78630137,3.19042593,Strategic,16,Engaged
18077,0,2-Low,Single,F,12201.13,41.53424658,3.19042593,Strategic,36,DIFM
18078,0,1-Very Low,Married,M,4430.43,49.27671233,3.19042593,Select,118,DIFM
18079,0,4-High,Single,M,189152.26,56.09589041,3.209604012,Select,14,DIFM
18080,0,4-High,Married,M,203847.8,45.35616438,3.206864286,Strategic,24,DIFM
18081,0,1-Very Low,Married,F,4813.55,44.64931507,3.209604012,Mid,38,DIFM
18082,0,1-Very Low,Married,U,11901.44,50.35616438,3.19042593,Emerging,10,DIFM
18084,0,2-Low,Single,M,4908.57,32.59178082,3.19042593,Select,14,DIFM
18085,0,2-Low,Married,U,14897.08,41.12054795,3.237001273,Strategic,8,DIFM
18086,1,5-Very High,Married,M,510240.31,54.69589041,27.26165881,Emerging,520,Engaged
